name,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
PfKE01_020025000,-236.95297273607832,-242.8776184390171,-243.07252846029508,-276.01310346076735,-264.5816085507227,-249.34119799730348,-246.92569122967134,-259.4423572738461,-248.22679272442144,-271.0182318401425,-253.56157321533803,-228.8953215666355,-242.7362332059714,-294.83584538410497,-254.56388987011107,-251.82920979215672,-224.01501203816915,-266.07288147931337,-277.4917750344417,-232.4658955400421,-284.5493656234751,-242.8776184390171,-264.791034652255,-271.6960123682988,-242.8776184390171,-242.8776184390171,-242.8776184390171,-242.8776184390171,-242.8776184390171,-242.8776184390171,-242.8776184390171,-242.8776184390171,-242.8776184390171
PfKE01_060038300,-253.00868504515975,-243.6087495207659,-259.68876128186344,-227.95611859419242,-281.3332227720653,-280.00052431344625,-245.86367119271188,-271.74596344815166,-259.1435208366308,-240.36372354028902,-246.82320938826606,-282.50034228334016,-253.62502823142208,-241.3769565584594,-257.0969468789931,-266.4260984824133,-275.2944980871163,-262.5001173971993,-238.01632848850613,-256.18924438071645,-267.04278601287155,-243.6087495207659,-247.06845017659373,-244.752109415472,-243.6087495207659,-243.6087495207659,-243.6087495207659,-243.6087495207659,-243.6087495207659,-243.6087495207659,-243.6087495207659,-243.6087495207659,-243.6087495207659
PfKE01_040019700,-245.32420574275105,-244.58714158596084,-232.62668358773837,-256.64757855395646,-261.89953552141196,-249.63499166560882,-243.81796693506735,-250.67682445438447,-255.80789198221845,-249.03993310520042,-238.90098692698683,-263.5685217675961,-259.82191781779727,-264.1353000370513,-233.62121011385636,-277.09288400375124,-273.35107294875814,-286.71541150939197,-245.94362349884557,-228.5796503095083,-256.2911975270456,-244.58714158596084,-241.2687106527497,-233.76728442904914,-244.58714158596084,-244.58714158596084,-244.58714158596084,-244.58714158596084,-244.58714158596084,-244.58714158596084,-244.58714158596084,-244.58714158596084,-244.58714158596084
PfKE01_090005300,-257.2546451625165,-257.79518032541586,-253.6747899302007,-270.6579761081741,-296.5685033747082,-270.62106412566965,-251.33510522299605,-275.56126805529567,-276.29601508603866,-270.559277600898,-242.74011059129973,-283.1107775234072,-269.3728586168134,-277.1607856785893,-252.91603741551816,-293.4509654610964,-292.94833686607024,-302.4277076962801,-265.17379694327366,-254.70613683312365,-294.05928100509544,-257.79518032541586,-266.38796349460114,-262.5426832333555,-257.79518032541586,-257.79518032541586,-257.79518032541586,-257.79518032541586,-257.79518032541586,-257.79518032541586,-257.79518032541586,-257.79518032541586,-257.79518032541586
PfKE01_080037800,-261.7596887492056,-272.5093210917115,-260.64231951089846,-290.88344266355705,-285.1404329566666,-277.2728442365326,-264.99272273199506,-270.539930854437,-278.7531863952996,-285.7440150116592,-267.9983464779755,-273.1433431875003,-276.7486128250392,-308.03521139275716,-261.8516160930756,-310.0573797636252,-290.63400277731404,-322.86425587369007,-282.6946684529921,-251.32879508547697,-299.7394065101476,-272.5093210917115,-282.763960259312,-276.64701350138677,-272.5093210917115,-272.5093210917115,-272.5093210917115,-272.5093210917115,-272.5093210917115,-272.5093210917115,-272.5093210917115,-272.5093210917115,-272.5093210917115
PfKE01_040032600,-255.2745547825082,-261.3431727009163,-249.76210992042715,-280.5502418878246,-311.4016001805172,-281.89574656871326,-264.89658611208534,-270.5221475073084,-270.50375402361135,-270.93673693551744,-265.6380486233175,-284.0867047885392,-271.32653593582376,-292.9963622796516,-263.246454518728,-295.3694272157979,-281.14876214330997,-306.20835857843883,-272.33431054136116,-269.5901338290775,-293.0042786589204,-261.3431727009163,-263.4523170838549,-265.8907122645176,-261.3431727009163,-261.3431727009163,-261.3431727009163,-261.3431727009163,-261.3431727009163,-261.3431727009163,-261.3431727009163,-261.3431727009163,-261.3431727009163
PfKE01_070015300,-231.3379303319491,-218.5386314317948,-240.01130472600505,-230.67618603465849,-263.43884725047064,-249.66963907188963,-238.15913078437268,-248.10573619931384,-235.00366394917782,-220.37478508912548,-239.5189162472616,-226.0457429374153,-233.597627546879,-244.75972323457952,-237.309166722778,-204.75208482317655,-218.734031223521,-226.2956725258952,-230.72498406127008,-236.27276543078278,-245.85145707984356,-218.5386314317948,-211.07762761312642,-222.82130296842826,-218.5386314317948,-218.5386314317948,-218.5386314317948,-218.5386314317948,-218.5386314317948,-218.5386314317948,-218.5386314317948,-218.5386314317948,-218.5386314317948
PfKE01_070015700,-224.39382431218837,-225.859864198614,-223.91188241930118,-241.38789219630297,-248.65595845782204,-233.91048146285797,-219.97675702103882,-237.43859918756468,-234.97784925629645,-241.7724111802312,-229.04676985240067,-232.1350198765198,-226.12423427082032,-263.5619655722095,-219.11348174369706,-262.508029611547,-246.29980350937868,-269.2727373945805,-240.18424866526846,-220.8012403129869,-254.33502357223733,-225.859864198614,-233.57489220679338,-235.27977979116795,-225.859864198614,-225.859864198614,-225.859864198614,-225.859864198614,-225.859864198614,-225.859864198614,-225.859864198614,-225.859864198614,-225.859864198614
PfKE01_120060300,-256.2595356941581,-255.93024620997,-250.0024103589589,-255.46593415711,-267.5676716151906,-260.1149412571155,-245.3234156463028,-269.83912674643403,-271.9116869898012,-260.5319340936912,-253.09608159951412,-277.9083449298731,-263.3001445232216,-273.05285397996016,-251.6320927545243,-283.87629020861453,-284.69956074429103,-290.15387018322133,-259.5568723588202,-247.91035406581315,-268.73457893186054,-255.93024620997,-253.22033741106983,-242.98410751947185,-255.93024620997,-255.93024620997,-255.93024620997,-255.93024620997,-255.93024620997,-255.93024620997,-255.93024620997,-255.93024620997,-255.93024620997
PfKE01_090005600,-253.88806781946298,-241.02270554386698,-250.29788709831124,-245.22242511566537,-279.8261851899841,-264.15644578484887,-245.48407737593445,-263.184951465268,-255.4112715362414,-222.46555586460607,-249.84105219724825,-278.45731350220154,-262.66292356113007,-252.2683037298896,-247.29274491531936,-260.7504579445522,-274.28300598553034,-274.4990637910789,-238.33518328743483,-247.04881609406638,-261.23078025448496,-241.02270554386698,-228.29986145043358,-222.38124999388333,-241.02270554386698,-241.02270554386698,-241.02270554386698,-241.02270554386698,-241.02270554386698,-241.02270554386698,-241.02270554386698,-241.02270554386698,-241.02270554386698
PfKE01_070035300,-239.8645630660453,-237.6120570532457,-244.12716032173867,-253.4954373844926,-263.52313394832134,-263.37511728197006,-240.4438636545694,-250.16089416769105,-248.33437915838903,-249.90834965100822,-248.11161221615822,-252.2542846462865,-243.0583944399999,-266.2526338381061,-243.16125733438767,-274.504468763469,-270.76163489328627,-283.6242824900147,-240.9352303690812,-231.86608806792563,-269.90594143349693,-237.6120570532457,-243.50349581375005,-247.16282351645182,-237.6120570532457,-237.6120570532457,-237.6120570532457,-237.6120570532457,-237.6120570532457,-237.6120570532457,-237.6120570532457,-237.6120570532457,-237.6120570532457
PfKE01_140084200,-263.71538068354556,-277.97739094840165,-272.06367795575824,-295.9978886678173,-282.1570792228253,-273.4614551215415,-274.17490935482,-292.2311938206241,-267.6369470492057,-292.4372558073566,-279.4236923648516,-294.3927600957832,-272.99433153554673,-308.93723875219706,-281.36319497241533,-317.743865454456,-285.0715225704288,-330.7500217707291,-288.03656061685854,-269.6582535846561,-303.29643424137487,-277.97739094840165,-291.78839273114556,-289.52860123091546,-277.97739094840165,-277.97739094840165,-277.97739094840165,-277.97739094840165,-277.97739094840165,-277.97739094840165,-277.97739094840165,-277.97739094840165,-277.97739094840165
PfKE01_000006200,-266.6247360015621,-275.28665736101175,-284.0820583063038,-322.44081351542224,-314.5363256473438,-304.5273040173545,-288.1447832746585,-288.24248797675193,-277.92843881929974,-308.6795617332997,-304.8757618751325,-261.2269845009484,-268.7114876446768,-334.34429919339004,-299.80155914443,-293.72445303290743,-266.7606691731125,-277.01806627030106,-317.127311460074,-290.57660654077256,-331.1387596194942,-275.28665736101175,-306.57369054373834,-310.5098849733471,-275.28665736101175,-275.28665736101175,-275.28665736101175,-275.28665736101175,-275.28665736101175,-275.28665736101175,-275.28665736101175,-275.28665736101175,-275.28665736101175
PfKE01_000007800,-253.67747340828262,-263.1295113740758,-252.77456867927458,-279.3725244358896,-255.18270337934425,-276.28370222558254,-250.21542869628192,-269.9962689514479,-260.93938857998546,-284.0970786551099,-255.8520454625536,-283.66253044853426,-253.82370137539232,-286.66375037387985,-249.07212826276665,-304.3252887242734,-280.9400367025198,-320.03388865625175,-278.0232350598599,-254.4628283200953,-298.5430634330469,-263.1295113740758,-272.8140783591958,-269.45941701735944,-263.1295113740758,-263.1295113740758,-263.1295113740758,-263.1295113740758,-263.1295113740758,-263.1295113740758,-263.1295113740758,-263.1295113740758,-263.1295113740758
PfKH01_040018500,-239.71066024080258,-249.08468955869066,-229.45800452597607,-268.5616083911142,-258.88737892304334,-241.2322351791747,-235.88725557415572,-258.79646546209403,-255.51390323731434,-279.640818188464,-238.08541263902322,-258.81712855349133,-251.60255349153448,-298.02718554908677,-241.06196017360992,-296.46695573266373,-271.8668121027068,-311.0260032764931,-280.01547680835336,-233.9825684297777,-288.18990720080996,-249.08468955869066,-263.7572496100735,-266.3868177222791,-249.08468955869066,-249.08468955869066,-249.08468955869066,-249.08468955869066,-249.08468955869066,-249.08468955869066,-249.08468955869066,-249.08468955869066,-249.08468955869066
PfKH01_040017400,-245.28529435255422,-255.03590156829148,-262.01330117110786,-282.5356327750079,-272.00978195824115,-252.46147045519038,-255.0891337693451,-266.6052269390882,-249.45519800980617,-269.7056877833722,-265.61178679810575,-280.5035399912518,-257.17609366608826,-292.81605460737336,-257.29159352747274,-293.1410545794483,-271.3388343809556,-312.4319377715922,-263.15385516796954,-260.4115917275244,-279.7560580766515,-255.03590156829148,-262.0304423562641,-270.0604489201998,-255.03590156829148,-255.03590156829148,-255.03590156829148,-255.03590156829148,-255.03590156829148,-255.03590156829148,-255.03590156829148,-255.03590156829148,-255.03590156829148
PfKH01_120046500,-253.28579707027208,-271.42004209877996,-265.83778844185355,-297.89243297240796,-292.9170205282073,-270.89340516440166,-266.7406030585508,-272.33527156344326,-262.32977845266095,-291.1533835346801,-287.07953124235286,-268.6085917696166,-254.7399592268723,-305.3963992730422,-277.9097013444871,-311.2525600734471,-282.5887971718736,-324.56925956173876,-291.63188285866397,-268.5831927375734,-304.4303739446929,-271.42004209877996,-289.9335523136618,-291.8761923138587,-271.42004209877996,-271.42004209877996,-271.42004209877996,-271.42004209877996,-271.42004209877996,-271.42004209877996,-271.42004209877996,-271.42004209877996,-271.42004209877996
PfKH01_000031700,-227.2774921923439,-225.59998400261273,-236.29427410107436,-245.53650526513132,-260.0869014645458,-253.53590524427193,-225.2475331342686,-254.48717273232305,-238.96880630950022,-242.4902966612339,-233.77567517154108,-253.14844957195848,-234.08036175488928,-264.0533936211881,-238.83744675254712,-256.67541653205774,-238.62670694707955,-266.1271534309244,-248.8320174641862,-220.5246467393888,-263.476923275765,-225.59998400261273,-236.44529249802423,-234.7250137952203,-225.59998400261273,-225.59998400261273,-225.59998400261273,-225.59998400261273,-225.59998400261273,-225.59998400261273,-225.59998400261273,-225.59998400261273,-225.59998400261273
PfKH01_050005400,-247.07051981101662,-245.89454089874087,-243.02001043694602,-253.71686360991376,-270.28331595313205,-259.9993750236876,-245.26447344516734,-264.3117925482981,-260.5952827932521,-247.8368955931188,-238.6919652123185,-267.8827398381587,-263.66409862050637,-268.9682485998372,-235.78162580573502,-275.64582892483674,-272.1939093318614,-285.7756643667164,-242.69353596383758,-236.21382844379406,-268.3727381014757,-245.89454089874087,-243.8784668485571,-239.80291268070022,-245.89454089874087,-245.89454089874087,-245.89454089874087,-245.89454089874087,-245.89454089874087,-245.89454089874087,-245.89454089874087,-245.89454089874087,-245.89454089874087
PfKH01_060039600,-253.99206068452153,-232.80866370231942,-263.99054037694907,-251.98778859243387,-281.98488326470624,-272.28972358275774,-254.47430354630052,-273.6587762003445,-262.80954487378114,-237.04509267045594,-259.69970868220094,-256.40591254984946,-253.20379621356466,-260.3060716259501,-263.130053429597,-234.317461362796,-234.8162602561813,-189.61153144138402,-246.19897997147527,-259.2575385283626,-267.7696402933932,-232.80866370231942,-244.35449449488286,-245.16829829110716,-232.80866370231942,-232.80866370231942,-232.80866370231942,-232.80866370231942,-232.80866370231942,-232.80866370231942,-232.80866370231942,-232.80866370231942,-232.80866370231942
PfKH01_090005300,-229.04123679767554,-227.40506769903928,-230.76309429515828,-229.34233973968225,-257.6160251202984,-251.09617656335323,-228.65278311660472,-241.35711444959463,-231.49988255117722,-228.1561846724116,-226.80195892647401,-265.54432044041744,-242.94557871370696,-243.61091692576503,-228.77942119065813,-245.13450152484856,-257.1877881534569,-270.94007847696207,-234.426518727093,-227.71102218150017,-242.47258612888965,-227.40506769903928,-216.2444286425756,-216.64875269364984,-227.40506769903928,-227.40506769903928,-227.40506769903928,-227.40506769903928,-227.40506769903928,-227.40506769903928,-227.40506769903928,-227.40506769903928,-227.40506769903928
PfKH01_140085400,-251.3654118342081,-233.83116723180407,-261.70769995971403,-254.97472544717263,-286.9841932517939,-274.71963127096024,-254.21799951214683,-276.1725279794101,-260.75183083240677,-237.83225442784266,-259.78716796986004,-254.10817656422492,-256.3937684231416,-257.3246093077447,-260.01836907460995,-230.48193917825967,-239.889569607409,-208.79109380635546,-247.6273190894903,-260.298188591561,-261.6391186957814,-233.83116723180407,-243.59744981634825,-242.56069786120972,-233.83116723180407,-233.83116723180407,-233.83116723180407,-233.83116723180407,-233.83116723180407,-233.83116723180407,-233.83116723180407,-233.83116723180407,-233.83116723180407
PfKH01_040005700,-232.02259468046256,-220.41957647772233,-239.30810636915433,-234.1345400310571,-263.8358228127052,-244.65792279472964,-232.06128184694975,-252.85651989542922,-243.93997855085456,-227.89292884769384,-240.87628026658606,-232.32077967207928,-232.1888440389259,-256.8751835454658,-235.21544528870245,-214.70214742760922,-220.6540084404804,-226.16275091658963,-236.3681241101514,-233.86077922826084,-252.2355013643175,-220.41957647772233,-222.12695073447148,-235.35835183091078,-220.41957647772233,-220.41957647772233,-220.41957647772233,-220.41957647772233,-220.41957647772233,-220.41957647772233,-220.41957647772233,-220.41957647772233,-220.41957647772233
PfKH01_120005400,-225.74534245880017,-219.40892445789865,-226.07044887580565,-226.98244189223047,-261.6919301233482,-244.56047994338755,-224.5232639343908,-238.2532830976512,-224.52975628075208,-221.24490030057072,-228.64561988701064,-252.5269503904901,-234.24461914945758,-236.21739171255618,-227.8609675704051,-242.01431771847464,-253.04433182878532,-260.882030892213,-226.84655434382466,-224.22284640290277,-239.97680896620474,-219.40892445789865,-205.99137197779166,-213.83204488806288,-219.40892445789865,-219.40892445789865,-219.40892445789865,-219.40892445789865,-219.40892445789865,-219.40892445789865,-219.40892445789865,-219.40892445789865,-219.40892445789865
